member-id,publisher,prefix,pubs-since-2017,doi-checked,force-https
6380,"Publishing House for Science and Technology, Vietnam Academy of Science and Technology","10.15625",406,"10.15625/0866-7187/39/4/10728",false
6393,"Linnaeus University","10.15626",241,"10.15626/hn.20173815",true
6385,null,null,0,null,null
6407,null,null,0,null,null
6378,"Universidad Autonoma del Caribe","10.15665",74,"10.15665/rp.v15i2.716",false
6412,"A Fundacao para o Desenvolvimento de Bauru (FunDeB)","10.15675",75,"10.15675/gepros.v13i1.2016",false
6406,null,null,0,null,null
6386,"Visio Mundi Science Limited","10.15679",10,"10.15679/bjwr.v4i2.55",false
6430,null,null,0,null,null
6368,"Volgograd State University","10.15688",551,"10.15688/jvolsu2.2017.3.11",false
6395,"Instituto Brasileiro de Avaliacao Psicologica (IBAP)","10.15689",33,"10.15689/ap.2017.1601.03",false
6411,"Universidad Adolfo Ibanez","10.15691",78,"10.15691/0718-5448vol9iss2a144",false
6376,null,null,0,null,null
6442,null,null,0,null,null
6399,"Association for Medical Education in Europe (AMEE)","10.15694",308,"10.15694/mep.2017.000187",true
6396,null,null,0,null,null
6438,null,null,0,null,null
6394,"Shared Science Publishers OG","10.15698",134,"10.15698/mic2017.11",false
6436,"Society of Biblical Literature/SBL Press","10.15699",86,"10.15699/jbl.1371.2018.1372",false
6408,null,null,0,null,null
6390,"Korean Association for Government Accounting","10.15710",14,"10.15710/kgar.2017.15.2.",false
6409,null,null,0,null,null
6388,null,null,0,null,null
6418,"Incessant Nature Science Publishers Pvt Ltd.","10.15713",53,"10.15713/ins.idmjar.58",false
6367,"Scandinavian Psychologist","10.15714",21,"10.15714/scandpsychol.4.e8",false
6415,null,null,0,null,null
6392,null,null,0,null,null
6397,null,null,0,null,null
6447,null,null,0,null,null
6440,null,null,0,null,null
6420,"Korea Consumer Agency","10.15723",29,"10.15723/jcps.48.3.201712.187",false
6375,null,null,0,null,null
6398,"The Society of Korean Dances Studies","10.15726",53,"10.15726/jkd.2017.35.3.002",false
6423,null,null,0,null,null
6427,"Instituto Nanocell","10.15729",14,"10.15729/nanocellnews.2017.02.23.005",false
6402,"Institute for English Cultural Studies","10.15732",17,"10.15732/jecs.10.2.201708.169",false
6374,null,null,0,null,null
6435,null,null,0,null,null
6437,"Journal Issues Limited","10.15739",119,"10.15739/irjpeh.17.023",true
6371,"Universidad Autonoma de Nayarit - Revista Bio Ciencias","10.15741",36,"10.15741/revbio.04.05.06",false
6449,"Djokosoetono Research Center","10.15742",7,"10.15742/ilrev.v7n1.292",false
6453,null,null,0,null,null
6441,"Annex Publishers, LLC","10.15744",154,"10.15744/2454-3276.3.105",false
6426,"Soonchunhyang Medical Research Institute","10.15746",42,"10.15746/sms.17.016",true
6391,"Japan Society for Simulation Technology","10.15748",10,"10.15748/jasse.4.78",true
6413,"Asian Journal of Education","10.15753",43,"10.15753/aje.2017.03.18.1.51",false
6405,null,null,0,null,null
6387,"Korean Academy of Kinesiology","10.15758",46,"10.15758/jkak.2017.19.2.1",false
6416,null,null,0,null,null
6428,null,null,0,null,null
6431,"Feminist Studies","10.15767",48,"10.15767/feministstudies.43.3.fm",false
6425,"SPb RAACI","10.15789",159,"10.15789/1563-0625-2017-5-597-604",false
6400,"Korean Society of Consumer Policy and Education","10.15790",43,"10.15790/cope.2018.14.1.001",false
6448,"Japanese Association of Cardioangioscopy","10.15791",8,"10.15791/angioscopy.re.17.0017",true
6505,"Laboreal, FPCE, Universidade do Porto","10.15667",33,"10.15667/laborealxiii0217cg",false
6504,"Classical Association of South Africa","10.15731",18,"10.15731/aclass.060.02",false
6491,"Hind Agri Horticultural Society","10.15740",1689,"10.15740/has/ijas/13.2/215-221",false
6480,"Towarzystwo Naukowe W Toruniu","10.15762",122,"10.15762/zh.2016.49",false
6468,null,null,0,null,null
6501,"Institute of Korean Independence Movement Studies","10.15799",38,"10.15799/kimos.2017..59.008",false
6517,null,null,0,null,null
6511,"IJNC Editorial Committee","10.15803",32,"10.15803/ijnc.7.2_173",true
6521,"Turkiye Yesilay Cemiyeti","10.15805",9,"10.15805/addicta.2017.4.1.0016",false
6473,null,null,0,null,null
6526,null,null,0,null,null
6533,"Institute for Humanities and Social Sciences","10.15818",101,"10.15818/ihss.2017.18.1.305",false
6477,null,null,0,null,null
6484,null,null,0,null,null
6503,"Lithuanian University of Educational Sciences","10.15823",178,"10.15823/sm.2017.31",false
6465,null,null,0,null,null
6469,"Ural Federal University","10.15826",541,"10.15826/umpa.2017.06.073",false
6461,"Research Institute Centerprogamsystem, JSC","10.15827",187,"10.15827/0236-235x.120.668-671",false
6493,"CNT Nanostroitelstvo","10.15828",27,"10.15828/2075-8545-2017-9-4-116-130",false
6499,"Silicea - Poligraf, LLC","10.15829",368,"10.15829/1560-4071-2017-10-29-32",false
6466,"Korean Marketing Association","10.15830",49,"10.15830/kmr.2018.33.1.1",false
6478,"Korean Association for Educational Information and Media","10.15833",23,"10.15833/kafeiam.23.1.001",false
6456,"AcademicPres (EAP) Publishing House","10.15835",437,"10.15835/buasvmcn-fst:0032",false
6470,"International Journal of Integrated Health Sciences (IJIHS)","10.15850",69,"10.15850/amj.v4n2.1093",false
6476,"Jurnal Anestesi Perioperatif (JAP)","10.15851",30,"10.15851/jap.v5n2.1112",false
6481,null,null,0,null,null
6510,"Kamchatka Research Institute of Fisheries and Oceanography","10.15853",23,"10.15853/2072-8212.2017.47.46-64",false
6472,"Korean Society of Special Education","10.15861",48,"10.15861/kjse.2017.52.2.45",false
6455,"Publishing Centre Naukovedenie","10.15862",73,"10.15862/12rro417",true
6474,"International Academy of Theoretical and Applied Sciences","10.15863",546,"10.15863/tas.2017.12.56.20",false
6494,"Praise Worthy Prize","10.15866",533,"10.15866/ireaco.v10i5.11912",true
6485,null,null,0,null,null
6498,null,null,0,null,null
6497,null,null,0,null,null
6520,null,null,0,null,null
6496,"Galatasaray Universitesi Iletisim","10.16878",26,"10.16878/gsuilet.285312",false
6507,null,null,0,null,null
6492,"The Study of the Eastern Classic","10.16880",67,"10.16880/sec.2017.68.02.035",false
6541,"Isomer Design","10.16889",2,"10.16889/isomerdesign-5-supp",false
6686,null,null,0,null,null
6799,"Saudi Medical Journal","10.15537",265,"10.15537/smj.2018.2.21038",false
6817,"Open Access Text Pvt, Ltd.","10.15761",1808,"10.15761/gos.1000168",false
6565,"Institucion Universitaria Politecnico Grancolombiano","10.15765",102,"10.15765/plnt.v12i23",false
6780,"Wydawnictwo Adam Marszalek","10.15804",115,"10.15804/ppsy2017115",false
6709,"Canadian Institute of Mining, Metallurgy, and Petroleum","10.15834",35,"10.15834/cimj.2017.21",true
6768,"Medical Publishing, d.o.o.","10.15836",214,"10.15836/ccar2017.226",false
6673,"Institute of Socio-Economic Development of Territories of RAS","10.15838",115,"10.15838/esc.2017.6.54.2",false
6659,null,null,0,null,null
6610,null,null,0,null,null
6812,null,null,0,null,null
6591,null,null,0,null,null
6617,"Gleeson Library Geschke Center","10.15867",3,"10.15867/331917.4.1",true
6572,"Derim","10.16882",33,"10.16882/derim.2017.283012",false
6744,null,null,0,null,null
6717,"Korean Society for Rehabilitation of Persons with Disabilities","10.16884",44,"10.16884/jrr.2017.21.3.",false
6589,"Society of Korean Traditional Costume","10.16885",36,"10.16885/jktc.2017.12.20.4.113",false
6756,"Agricultural University of Iceland","10.16886",13,"10.16886/ias.2017.03",false
6811,"FIEP Bulletin Online","10.16887",271,"10.16887/fiepbulletin.20171111091116",false
6750,"Tribunal Permanente de Revisao do MERCOSUL","10.16890",35,"10.16890/rstpr.a5.n9.p10",false
6770,"Revista Interfaces: Saude, Humanas e Technologia","10.16891",23,"10.16891/2317-434x.v5.e14.a2017.pp35-41",false
6795,null,null,0,null,null
6621,null,null,0,null,null
6752,null,null,0,null,null
6690,null,null,0,null,null
6693,null,null,0,null,null
6800,null,null,0,null,null
6593,"Cagdas Tip Dergisi: Journal of Contemporary Medicine","10.16899",77,"10.16899/gopctd.360762",false
6764,null,null,0,null,null
6728,"Association of Western Art History","10.16901",31,"10.16901/jawah.2017.08.47.203",false
6765,"Korean Historical Society","10.16912",48,"10.16912/tkhr.2017.3.233.181",false
6794,null,null,0,null,null
6809,"Korean Association for Advertising and Public Relations","10.16914",64,"10.16914/kjapr.2018.20.1.5",false
6703,"Korean Physical Education Association for Women","10.16915",56,"10.16915/jkapesgw.2017.09.31.3.1",false
6740,"Ana Dili Egitimi Dergisi ADED","10.16916",82,"10.16916/aded.331363",false
6584,"Turkish Journal of Sociology","10.16917",13,"10.16917/iusosyoloji.292682",false
6753,null,null,0,null,null
6790,"Bozok Tip Dergisi","10.16919",2,"10.16919/bozoktip.396891",false
6661,null,null,0,null,null
6805,"CIESPAL","10.16921",97,"10.16921/chasqui.v0i136.3516",false
6643,"Sociedade Brasileira de Bioquimica e Biologia Molecular - SBBq","10.16923",50,"10.16923/reb.v15i0.715",false
6567,null,null,0,null,null
6666,"Statistics and Probability African Society Editions","10.16929",41,"10.16929/sbs/2016.0003",true
6775,"Annals of Surgical Hepatology","10.16931",161,"10.16931/1995-5464.2015451-61",false
6798,null,null,0,null,null
6776,"International Studies Review","10.16934",14,"10.16934/isr.18.1.201706.131",false
6544,"Ewha Journal of Social Sciences","10.16935",24,"10.16935/ejss.2017.33.1.012",false
6645,null,null,0,null,null
6715,"The Korea Academic Society of Trade Exhibition Studies","10.16938",19,"10.16938/ijtfs.2017.12.1.001",false
6710,"The Musicological Society of Korea","10.16939",9,"10.16939/jmsk.2017.20.1.",false
6781,null,null,0,null,null
6701,null,null,0,null,null
6807,"The Soong Sil Association for Historical Studies","10.16942",20,"10.16942/ssh.2017.38.6.09",false
6718,"Indian National Science Academy","10.16943",166,"10.16943/ijhs/2017/v52i4/49263",false
6655,null,null,0,null,null
6545,"International Association for Humanistic Studies in Language","10.16945",13,"10.16945/201719110",false
6748,"Korean Society for Schizophrenia Research (KAMJE)","10.16946",8,"10.16946/kjsr.2017.20.2.37",true
6649,"Medical Bulletin of Zeynep Kamil","10.16948",78,"10.16948/zktipb.310278",false
6810,"Turkish Journal of Computer and Mathematics Education","10.16949",29,"10.16949/turkbilmat.337419",false
6724,"Inonu University Journal of Art and Design","10.16950",34,"10.16950/iujad.292563",false
6555,null,null,0,null,null
6627,"Baris Arastirmalari","10.16954",12,"10.16954/yalovabaccd.374448",false
6803,"Plant Protection Bulletin","10.16955",44,"10.16955/bitkorb.305885",false
6599,"Institute for the Study of History","10.16957",30,"10.16957/sa..92.201709.111",false
6679,"Dankook Center for Dispute Resolution","10.16958",16,"10.16958/drsr.2017.15.1.209",false
6708,null,null,0,null,null
6664,null,null,0,null,null
6815,null,null,0,null,null
6714,null,null,0,null,null
6558,"I MED Research Publications","10.16965",538,"10.16965/ijpr.2017.115",false
6607,"Sci Forschen, Inc.","10.16966",443,"10.16966/2473-1846.127",false
6622,"Fundacion Universitaria Ceipa","10.16967",6,"10.16967/rpe.v4n1a3",false
6789,"Korean Geomorphological Association","10.16968",36,"10.16968/jkga.24.4.43",false
6772,"Turkish Bulletin of Entomology","10.16969",12,"10.16969/entoteb.295377",false
6569,"Turkish Journal of Entomology","10.16970",36,"10.16970/entoted.310300",false
6682,"Vakiflar Dergisi","10.16971",20,"10.16971/vakiflar.374917",false
6737,"The Korean Society of Business Venturing","10.16972",51,"10.16972/apjbve.12.2.201705.13",false
6548,"Journal of Governance Studies","10.16973",32,"10.16973/jgs.2017.12.4.005",false
6620,null,null,0,null,null
6660,"Studies on History Education","10.16976",21,"10.16976/kahe.2017..29.133",false
6562,"The Japanese Society of Cerebral Blood Flow and Metabolism","10.16977",24,"10.16977/cbfm.28.2_347",true
6631,null,null,0,null,null
6581,null,null,0,null,null
6640,"Sakarya University Journal of Science","10.16984",351,"10.16984/saufenbilder.342521",false
6644,null,null,0,null,null
6791,"Hacettepe University Journal of Education","10.16986",111,"10.16986/huje.2017027934",false
6575,null,null,0,null,null
6556,"The Journal of Social Sciences","10.16990",538,"10.16990/sobider.3993",false
6648,"The Journal of International Education Sciences","10.16991",103,"10.16991/inesjournal.1432",false
6766,"The Journal of Academic Social Sciences","10.16992",1209,"10.16992/asos.12970",false
6561,"Modern Academic Publishing","10.16994",4,"10.16994/baj",true
6716,null,null,0,null,null
6694,null,null,0,null,null
6779,null,null,0,null,null
6773,"Korean Lawyers Association","10.17007",23,"10.17007/klaj.2017.66.1.021",false
6727,null,null,0,null,null
6746,"AISTI","10.17013",41,"10.17013/risti.21.115-128",false
6583,"International Ataturk Alatoo University","10.17015",14,"10.17015/ejbe.2017.020.01",false
6751,"Board of Governors of the Federal Reserve System","10.17016",283,"10.17016/feds.2017.032r1",true
6658,"Journal of Fisheries","10.17017",22,"10.17017/jfish.v5i1.2017.209",false
6712,null,null,0,null,null
6636,"Journal of Anatolia Nursing and Health Sciences","10.17049",2,"10.17049/ataunihem.286373",false
6612,"Kafkas University Faculty of Divinity Review","10.17050",40,"10.17050/kafkasilahiyat.339136",false
6571,"Ilkogretim Online","10.17051",150,"10.17051/ilkonline.2018.413794",false
6633,null,null,0,null,null
6742,"The Donam Language and Literature","10.17056",25,"10.17056/donam.2017.32..107",false
6606,"Asociacion INFAD","10.17060",328,"10.17060/ijodaep.2017.n2.v1.1119",false
6704,"The Sax Institute","10.17061",66,"10.17061/phrp2811806",false
6697,"Health Sciences Library, Creighton University","10.17062",3,"10.17062/cjil.v3i1.54",true
6755,"Istanbul Universitesi Iletisim Fakultesi Dergisi","10.17064",15,"10.17064/iuifd.278412",false
6552,null,null,0,null,null
6722,"Asia Minor Studies","10.17067",23,"10.17067/asm.374929",false
6628,"Korean Society for Local History and Culture","10.17068",23,"10.17068/lhc.2017.11.20.2.381",false
6619,null,null,0,null,null
6597,"The Association of East Asian Ancient Studies","10.17070",36,"10.17070/aeaas.2017.06.46.227",false
6684,"Perm State University (PSU)","10.17072",340,"10.17072/1994-3598-2017-1-11-13",false
6550,"National University of Science and Technology MISiS","10.17073",499,"10.17073/1683-4518-2017-8-8-10",false
6719,null,null,0,null,null
6598,"Consello da Cultura Galega","10.17075",11,"10.17075/enhhp.2017.004",false
6553,"Karelian Research Centre of the Russian Academy of Sciences","10.17076",126,"10.17076/lim557",false
6642,null,null,0,null,null
6725,"Korean Gerontological Nursing Society","10.17079",21,"10.17079/jkgn.2017.19.2.81",false
6687,"Universidad Simon Bolivar","10.17081",187,"10.17081/just.23.32.2907",false
6560,"Queensland Museum","10.17082",10,"10.17082/j.2204-1478.60",false
6616,"Serious Games Society","10.17083",35,"10.17083/ijsg.v4i4.226",false
6688,"The Editorial Office of Anesthesia and Pain Medicine","10.17085",93,"10.17085/apm.2017.12.1.23",false
6699,"The Toursim Scicenes Society of Korea","10.17086",152,"10.17086/jts.2018.42.2.139.155",false
6778,"Bombay Natural History Society","10.17087",6,"10.17087/jbnhs/2017/v114/114151",false
6819,null,null,0,null,null
6820,null,null,0,null,null
6726,"Alphanumeric Journal","10.17093",32,"10.17093/alphanumeric.307149",false
6590,"Ataturk Universitesi Veteriner Bilimleri Dergisi","10.17094",44,"10.17094/ataunivbd.295548",false
6777,"Korea Reading Association","10.17095",28,"10.17095/jrr.2017.44.6",false
6614,"Journal of Istanbul University Faculty of Dentistry","10.17096",60,"10.17096/jiufd.20098",false
6573,"Ataturk University Journal of the Agricultural Faculty","10.17097",28,"10.17097/ataunizfd.299375",false
6785,"Ankara Medical Journal","10.17098",61,"10.17098/amj.409046",false
6577,"Journal of the Faculty of Forestry, Istanbul University","10.17099",17,"10.17099/jffiu.301602",false
6587,"Nevsehir Bilim ve Teknoloji Dergisi","10.17100",67,"10.17100/nevbiltek.331845",false
6802,null,null,0,null,null
6613,null,null,0,null,null
6570,"National Association of School Psychologists (NASP)","10.17105",33,"10.17105/spr-2017-0001.v46-4",false
6662,"Japanese Society of Biorheology","10.17106",13,"10.17106/jbr.31.29",true
6638,"Kaleidoscope History","10.17107",35,"10.17107/kh.2017.14.233-255",false
6657,null,null,0,null,null
6635,"Acta Zoologica Hungarica","10.17109",29,"10.17109/azh.63.3.327.2017",false
6665,"Studia Botanica Hungarica","10.17110",17,"10.17110/studbot.2017.48.1.33",false
6547,null,null,0,null,null
6731,null,null,0,null,null
6678,"Food Technology and Biotechnology Journal","10.17113",84,"10.17113/ftb.55.02.17.4991",false
6574,null,null,0,null,null
6652,"LinkSciencePlace","10.17115",63,"10.17115/2358-8411/v4n3a5",false
6743,"Media Sphere Publishing Group","10.17116",2684,"10.17116/hirurgia2017684-90",true
6623,"Consulting company Ucom","10.17117",24,"10.17117/mon.2017.02.01",false
6763,null,null,0,null,null
6702,"Ondokuz Mayis University Review of the Faculty of Divinity","10.17120",1,"10.17120/omuifd.358038",false
6745,"Route Educational and Social Science Journal","10.17121",336,"10.17121/ressjournal.1057",false
